date,Infosys_avg_sentiment,Open,High,Low,Close,Adj Close,Volume
2022-08-18,-0.21779939106199891,1594.0999755859375,1598.199951171875,1574.0,1582.949951171875,1503.9559326171875,4635706
2022-08-19,-0.0133016164181754,1585.300048828125,1604.9000244140625,1585.0999755859375,1597.0999755859375,1517.3997802734375,4739884
2022-08-22,-0.5739051383359104,1586.0,1599.0,1574.0,1575.6500244140625,1497.020263671875,3950555
2022-08-23,-0.5491200654852526,1548.0,1554.5,1533.0,1542.4000244140625,1465.4295654296875,5551574
2022-08-24,-0.4404210091119499,1535.0,1546.0,1531.0,1537.5,1460.77392578125,2888426
2022-08-25,-0.597713503614068,1548.0,1548.699951171875,1513.75,1518.1500244140625,1442.3897705078125,4331088
2022-08-26,-0.12326749911881052,1535.1500244140625,1544.949951171875,1517.449951171875,1521.550048828125,1445.6201171875,3079136
2022-08-29,-0.4032236269413261,1468.550048828125,1468.550048828125,1450.0,1461.75,1388.80419921875,8079050
2022-08-30,-0.0005100599955767393,1473.0999755859375,1496.0999755859375,1466.0,1492.949951171875,1418.447265625,6725875
2022-09-01,-0.18999402483459563,1460.050048828125,1468.0999755859375,1451.050048828125,1464.199951171875,1391.1319580078125,8140604
2022-09-02,-0.14234519940925697,1478.0,1478.0,1448.0,1453.0,1380.4908447265625,5175653
2022-09-05,-0.3219107041756312,1451.0,1467.0,1446.3499755859375,1461.300048828125,1388.3765869140625,3669352
2022-09-06,0.2800724705060323,1461.300048828125,1470.0,1445.449951171875,1455.0999755859375,1382.486083984375,3428442
2022-09-07,-0.03956850684739442,1440.0,1465.75,1438.050048828125,1457.6500244140625,1384.9088134765625,3600574
2022-09-08,0.9963372064521536,1475.0,1481.0999755859375,1463.5999755859375,1475.9000244140625,1402.2481689453125,4061475
2022-09-09,0.2386786099523306,1488.0,1520.0,1480.0,1511.6500244140625,1436.2139892578125,4816910
2022-09-12,-0.9554845374077559,1525.800048828125,1545.9000244140625,1521.1500244140625,1536.199951171875,1459.5389404296875,5494819
2022-09-13,-0.6594222785917316,1551.9000244140625,1553.0,1541.300048828125,1544.949951171875,1467.8521728515625,4947158
2022-09-14,-0.6972627235324277,1497.0,1498.949951171875,1472.0,1475.4000244140625,1401.7730712890625,14332197
2022-09-15,-0.007173953112214804,1475.0,1475.199951171875,1429.050048828125,1432.800048828125,1361.2989501953125,12784100
2022-09-16,-0.48489422764396295,1425.0,1425.0,1368.3499755859375,1377.050048828125,1308.3311767578125,20464045
2022-09-19,-0.9975815126284336,1392.0,1406.0,1380.5999755859375,1390.300048828125,1320.9197998046875,6595241
2022-09-20,0.05444061396540039,1407.949951171875,1413.550048828125,1385.0999755859375,1388.550048828125,1319.2572021484375,7219797
2022-09-21,-0.001472528645535931,1379.9000244140625,1388.800048828125,1368.4000244140625,1377.25,1308.5211181640625,7917054
2022-09-22,-0.9595276820861424,1366.3499755859375,1383.949951171875,1360.0,1367.949951171875,1299.68505859375,9168498
2022-09-23,-0.9685684432333801,1367.5,1394.800048828125,1362.0,1365.449951171875,1297.309814453125,10426200
2022-09-26,-0.3881921874504769,1360.0,1399.449951171875,1355.0,1380.25,1311.371337890625,9414587
2022-09-27,-0.1889393518636511,1393.449951171875,1406.5,1378.0,1393.550048828125,1324.007568359375,8561254
2022-09-28,0.23996799003119426,1379.0,1405.8499755859375,1377.0,1394.699951171875,1325.10009765625,7022098
2022-09-29,0.25142598152160645,1404.9000244140625,1409.8499755859375,1393.0,1398.6500244140625,1328.85302734375,6119965
2022-09-30,-0.26938984418908757,1388.949951171875,1419.300048828125,1376.0,1413.449951171875,1342.91455078125,8120130
2022-10-03,-0.6911526151104934,1412.0,1412.0,1386.0,1393.75,1324.1976318359375,4943169
2022-10-04,-0.35386861362106475,1419.699951171875,1432.25,1414.0,1429.4000244140625,1358.068603515625,6631341
2022-10-06,-0.552796701376792,1445.0,1459.800048828125,1444.0999755859375,1455.1500244140625,1382.533447265625,6180672
2022-10-07,-0.9864862364716828,1446.3499755859375,1457.8499755859375,1440.1500244140625,1451.199951171875,1378.78076171875,3994466
2022-10-10,-0.9557772881484458,1426.3499755859375,1465.0,1426.3499755859375,1462.6500244140625,1389.6593017578125,5274677
2022-10-11,-0.8555001005050145,1462.6500244140625,1479.6500244140625,1420.0999755859375,1423.800048828125,1352.7481689453125,12824774
2022-10-12,-0.9126995697733946,1437.0,1441.0999755859375,1413.550048828125,1428.699951171875,1357.4033203125,5481467
2022-10-13,-0.1767438128121167,1431.0,1437.949951171875,1415.0,1419.9000244140625,1349.0426025390625,4821514
2022-10-14,-0.3037214578386435,1485.0,1494.0,1467.25,1474.25,1400.680419921875,14990688
2022-10-17,-0.5054765197310189,1476.9000244140625,1495.0,1475.5,1489.949951171875,1415.596923828125,4286396
2022-10-19,-0.33287617447786033,1504.0,1504.949951171875,1481.300048828125,1485.449951171875,1411.321533203125,3553171
2022-10-20,0.1717978136934107,1475.0,1504.0,1474.199951171875,1500.9000244140625,1426.00048828125,4583939
2022-10-21,0.19219181826338172,1500.300048828125,1506.0,1491.3499755859375,1500.5,1425.620361328125,3594485
2022-10-24,0.9980626227334142,1518.5,1521.800048828125,1511.0,1517.8499755859375,1442.104736328125,982837
2022-10-27,-0.9856420964933932,1530.800048828125,1534.9000244140625,1512.5,1523.949951171875,1463.7237548828125,6760137
2022-10-31,-0.9415060197934508,1530.25,1546.4000244140625,1530.25,1537.6500244140625,1476.88232421875,4542336
2022-11-01,0.01438920944929123,1553.050048828125,1575.0,1547.0999755859375,1573.0,1510.835205078125,4542692
2022-11-02,-0.2716950651956722,1572.0,1572.75,1545.0,1553.300048828125,1491.9139404296875,2938906
2022-11-03,-0.0030821148538962007,1538.75,1543.9000244140625,1521.6500244140625,1530.75,1470.2548828125,3174027
2022-11-04,-0.9336422978667542,1520.449951171875,1520.449951171875,1501.1500244140625,1514.0,1454.1669921875,4509682
2022-11-07,0.0026866818661801517,1521.4000244140625,1527.9000244140625,1491.0999755859375,1507.449951171875,1447.875732421875,4898592
2022-11-09,0.5664953844388947,1529.0,1529.0,1501.0999755859375,1511.199951171875,1451.4775390625,3334755
2022-11-10,0.22481303258488575,1485.0,1512.0,1485.0,1501.949951171875,1442.5931396484375,3435763
2022-11-11,0.943107109516859,1546.6500244140625,1573.5,1546.6500244140625,1570.0999755859375,1508.0499267578125,7214098
2022-11-14,0.5045130212946485,1575.1500244140625,1591.4000244140625,1568.449951171875,1585.300048828125,1522.649169921875,4908813
2022-11-15,-0.15155147628427265,1577.8499755859375,1597.8499755859375,1572.75,1594.0,1531.0052490234375,3497614
2022-11-16,0.27831995201995596,1597.1500244140625,1609.0,1593.5,1602.800048828125,1539.4576416015625,4497697
2022-11-17,-0.4927765672910027,1597.199951171875,1602.800048828125,1582.949951171875,1587.4000244140625,1524.6661376953125,3469515
2022-11-18,-0.3349294178187847,1591.699951171875,1598.0,1575.5,1593.4000244140625,1530.4290771484375,3126064
2022-11-21,0.1853400981095287,1582.0999755859375,1587.8499755859375,1564.050048828125,1568.199951171875,1506.2249755859375,3071764
2022-11-22,0.10396980535652903,1569.0,1588.0,1562.0,1585.050048828125,1522.4091796875,3399329
2022-11-23,-0.3938309845980257,1588.9000244140625,1592.0,1579.300048828125,1583.1500244140625,1520.584228515625,3245067
2022-11-24,0.3389025165330774,1589.0,1636.0,1584.75,1629.800048828125,1565.3905029296875,5282215
2022-11-25,-0.997384924790822,1631.4000244140625,1644.0,1613.800048828125,1635.6500244140625,1571.0093994140625,4563255
2022-11-28,0.0899294392002048,1628.0,1653.5,1620.0,1623.4000244140625,1559.2435302734375,3825766
2022-11-29,0.9645666944949577,1621.199951171875,1638.75,1615.050048828125,1629.050048828125,1564.670166015625,3131710
2022-11-30,-0.4924855073913932,1619.949951171875,1645.75,1613.1500244140625,1634.949951171875,1570.3369140625,11868134
2022-12-01,-0.21431721543194726,1656.199951171875,1672.5999755859375,1652.300048828125,1657.0999755859375,1591.611572265625,5407928
2022-12-02,0.9871687879785895,1656.0,1661.800048828125,1633.949951171875,1637.9000244140625,1573.1705322265625,4283343
2022-12-05,0.6892033299518516,1638.0,1644.8499755859375,1623.300048828125,1639.75,1574.947265625,3824966
2022-12-06,-0.3365526487856793,1625.0,1626.0,1607.550048828125,1612.9000244140625,1549.158447265625,4822398
2022-12-07,0.3038670831786779,1608.0,1623.800048828125,1596.699951171875,1605.5,1542.05078125,4898087
2022-12-08,-0.37782929132226856,1605.5,1623.9000244140625,1598.5,1620.1500244140625,1556.1219482421875,4206837
2022-12-09,-0.060711249437493585,1628.0,1628.0,1561.0999755859375,1569.300048828125,1507.281494140625,8880658
2022-12-12,0.3243044841219671,1550.0,1565.949951171875,1530.050048828125,1547.199951171875,1486.0548095703125,8037679
2022-12-13,0.782445420010481,1547.199951171875,1577.5,1541.1500244140625,1572.1500244140625,1510.018798828125,6135067
2022-12-14,0.31565366320379934,1582.0,1588.5,1573.0,1579.4000244140625,1516.9822998046875,4976020
2022-12-15,-0.28024288168250533,1569.300048828125,1570.0,1535.25,1540.5,1479.61962890625,6443866
2022-12-16,-0.5128743711276911,1525.0,1549.5,1512.050048828125,1522.199951171875,1462.0428466796875,9630453
2022-12-19,-0.24728256889648037,1507.949951171875,1516.9000244140625,1495.050048828125,1507.3499755859375,1447.7796630859375,6222740
2022-12-20,-0.9704274737741798,1501.0,1516.0,1482.449951171875,1507.300048828125,1447.731689453125,7396259
2022-12-21,0.8716480144357774,1515.0,1521.0,1502.3499755859375,1509.550048828125,1449.892822265625,6236361
2022-12-22,-0.4873849459072517,1521.5,1529.949951171875,1511.75,1522.050048828125,1461.89892578125,6302640
2022-12-23,-0.6638705048535485,1508.699951171875,1509.9000244140625,1493.0,1497.0999755859375,1437.9346923828125,6283822
2022-12-26,0.009431395475985482,1500.5,1509.9000244140625,1496.3499755859375,1502.4000244140625,1443.025390625,4115459
2022-12-27,-0.41703636789627907,1509.949951171875,1521.449951171875,1497.5,1514.8499755859375,1454.9832763671875,4860076
2022-12-28,-0.3824722973354669,1505.0999755859375,1524.949951171875,1498.5,1510.1500244140625,1450.4691162109375,5029860
2022-12-29,0.1027074349403847,1504.0,1521.300048828125,1501.0,1517.550048828125,1457.57666015625,4624745
2022-12-30,-0.5528400634260228,1528.0,1530.4000244140625,1504.050048828125,1508.199951171875,1448.5960693359375,5060544
2023-01-02,0.9942515892907977,1514.0,1526.5,1504.050048828125,1524.0,1463.771728515625,3801140
2023-01-03,0.012829141109250486,1519.8499755859375,1532.6500244140625,1515.0999755859375,1522.550048828125,1462.3790283203125,4551130
2023-01-04,0.817281702416949,1521.0,1521.0,1491.0999755859375,1494.800048828125,1435.7257080078125,7059590
2023-01-05,-0.9989279837463982,1505.9000244140625,1505.9000244140625,1469.25,1475.199951171875,1416.9002685546875,9868404
2023-01-06,0.02734546212013811,1470.0,1475.0,1446.5,1448.5,1391.2554931640625,6443714
2023-01-09,0.28609670760730904,1448.199951171875,1489.3499755859375,1448.199951171875,1484.449951171875,1425.78466796875,11498717
2023-01-10,0.4384842813014984,1482.0,1483.9000244140625,1454.050048828125,1469.75,1411.665771484375,7158624
2023-01-11,0.3082342464476824,1470.0,1494.0,1464.0,1471.25,1413.1063232421875,6173092
2023-01-12,0.2368548529002031,1481.949951171875,1485.0,1455.0,1480.5999755859375,1422.0867919921875,6591385
2023-01-13,-0.29609674812045655,1483.5,1519.4000244140625,1468.0,1503.6500244140625,1444.2259521484375,11610426
2023-01-16,-0.2222991685460632,1510.0,1528.0,1502.300048828125,1525.5,1465.2125244140625,6073063
2023-01-17,0.1678240900315965,1527.0,1542.199951171875,1524.0,1539.5,1478.6591796875,5922644
2023-01-18,0.6349080766932192,1544.75,1551.8499755859375,1539.5999755859375,1545.4000244140625,1484.3260498046875,5843098
2023-01-19,0.6421810074243695,1539.9000244140625,1549.550048828125,1526.1500244140625,1538.9000244140625,1478.0830078125,6165284
2023-01-20,0.18750474508851767,1538.0,1545.0,1524.0,1525.550048828125,1465.260498046875,6496429
2023-01-23,0.07616658302556191,1535.0,1553.300048828125,1528.0999755859375,1548.0,1486.8232421875,4855020
2023-01-24,-0.9951815937747597,1560.0,1568.800048828125,1549.75,1551.9000244140625,1490.5692138671875,5200802
2023-01-25,0.6240794562734664,1547.0,1556.0,1538.75,1543.0,1482.0208740234375,4158617
2023-01-27,-0.8562095314264297,1546.0,1550.949951171875,1507.4000244140625,1519.1500244140625,1459.1134033203125,6209955
2023-01-30,-0.04321116625214927,1528.800048828125,1544.0,1520.0,1538.800048828125,1477.98681640625,6964719
2023-01-31,0.4180707250100871,1548.9000244140625,1548.9000244140625,1513.0,1533.75,1473.136474609375,9448126
2023-02-01,-0.9980206957552582,1542.199951171875,1555.050048828125,1528.050048828125,1551.0999755859375,1489.8006591796875,6194199
2023-02-02,-0.3267665933817625,1552.0,1586.949951171875,1552.0,1583.75,1521.160400390625,6916834
2023-02-03,0.3738450870317008,1597.5,1604.6500244140625,1573.0,1599.4000244140625,1536.1920166015625,7040194
2023-02-06,-0.7075106784759555,1598.0,1598.0,1561.5999755859375,1569.8499755859375,1507.8096923828125,4570612
2023-02-07,0.6757830835371611,1569.0,1576.050048828125,1555.0999755859375,1562.4000244140625,1500.654052734375,4336238
2023-02-08,-0.004275278508430347,1565.5,1603.0,1565.5,1590.5,1527.6436767578125,7983338
2023-02-09,-0.7547376156629374,1596.199951171875,1619.75,1586.050048828125,1617.0,1553.0963134765625,6904911
2023-02-10,-0.9622196801938117,1612.949951171875,1616.300048828125,1596.449951171875,1608.550048828125,1544.9803466796875,4786762
2023-02-13,-0.011345482877610872,1597.0,1597.0,1566.0,1567.449951171875,1505.5045166015625,4001199
2023-02-14,-0.984978134278208,1584.699951171875,1596.0,1578.1500244140625,1593.25,1530.284912109375,5043736
2023-02-15,-0.03498675437488904,1584.0,1599.0,1576.0,1597.050048828125,1533.934814453125,3465747
2023-02-16,0.6222806562436745,1600.0,1614.449951171875,1597.8499755859375,1601.800048828125,1538.4970703125,4290289
2023-02-17,0.3796678716528483,1594.0,1595.0,1575.5,1583.800048828125,1521.20849609375,2857734
2023-02-21,0.014385461749043316,1598.699951171875,1601.6500244140625,1576.0,1579.5,1517.0784912109375,2723288
2023-02-22,-0.018502523191273212,1563.0,1575.0,1555.300048828125,1561.800048828125,1500.077880859375,3656244
2023-02-23,0.6068357429932802,1569.8499755859375,1569.8499755859375,1548.1500244140625,1550.699951171875,1489.41650390625,4766854
2023-02-24,-0.6049907428561709,1560.0,1569.0,1545.0,1550.6500244140625,1489.3685302734375,2790986
2023-02-27,-0.5175505149090895,1540.0,1540.0,1502.0,1509.300048828125,1449.6527099609375,4920268
2023-02-28,0.6132480508822482,1515.5999755859375,1524.0,1481.300048828125,1487.550048828125,1428.7623291015625,9679811
2023-03-01,0.9403301905840635,1492.4000244140625,1500.8499755859375,1481.5,1496.050048828125,1436.9263916015625,5125043
2023-03-02,0.46713920746697113,1485.0,1488.5999755859375,1467.300048828125,1472.1500244140625,1413.9708251953125,4644499
2023-03-03,-0.2021697484480683,1486.75,1489.800048828125,1473.0,1479.300048828125,1420.8382568359375,4615015
2023-03-06,0.768208310008049,1494.550048828125,1520.4000244140625,1493.1500244140625,1507.449951171875,1447.875732421875,6561742
2023-03-08,0.6850311335708413,1490.550048828125,1496.0,1481.0999755859375,1492.699951171875,1433.7086181640625,4137080
2023-03-09,0.7477932942232915,1495.0,1498.3499755859375,1474.5999755859375,1480.4000244140625,1421.894775390625,5104656
2023-03-10,-0.9882152736972785,1460.0,1474.300048828125,1457.6500244140625,1471.550048828125,1413.39453125,3699580
2023-03-13,0.4660819269457451,1464.199951171875,1478.300048828125,1428.0,1435.0999755859375,1378.385009765625,8798403
2023-03-14,-0.5002142824923794,1441.0,1448.3499755859375,1411.0,1420.0,1363.8818359375,7402784
2023-03-15,0.002744529629126191,1438.0,1442.8499755859375,1416.8499755859375,1419.6500244140625,1363.545654296875,7556182
2023-03-16,-0.3467560793894033,1417.800048828125,1417.800048828125,1398.699951171875,1404.0999755859375,1348.6102294921875,7323117
2023-03-17,0.27023062123771524,1430.0,1442.9000244140625,1411.4000244140625,1420.699951171875,1364.5540771484375,9090018
2023-03-20,-0.6696360572920336,1419.699951171875,1419.699951171875,1384.8499755859375,1403.6500244140625,1348.1778564453125,8221829
2023-03-21,-0.9191805012524128,1399.0,1405.0,1390.0,1390.699951171875,1335.73974609375,8536755
2023-03-22,-0.9783617919310927,1403.0,1407.25,1382.1500244140625,1389.25,1334.3470458984375,8356487
2023-03-27,0.24877442233264446,1386.25,1395.75,1374.0999755859375,1388.949951171875,1334.0589599609375,4170193
2023-03-28,0.9373281896114349,1392.0999755859375,1398.0,1375.8499755859375,1377.5999755859375,1323.1573486328125,6633366
2023-03-29,-0.9651778098971894,1379.0,1389.9000244140625,1364.550048828125,1383.550048828125,1328.872314453125,8813966
2023-03-31,0.21692655018996448,1404.0,1429.949951171875,1393.9000244140625,1427.949951171875,1371.5174560546875,8711975
2023-04-03,-0.20362162550736684,1435.0,1435.0,1405.1500244140625,1410.8499755859375,1355.0933837890625,5242764
2023-04-05,-0.008816785411909223,1400.0,1427.5,1400.0,1423.550048828125,1367.29150390625,7506334
2023-04-06,0.005786009598523378,1416.0,1428.4000244140625,1410.3499755859375,1421.9000244140625,1365.706787109375,6948465
2023-04-10,-0.6526109969709069,1423.949951171875,1434.0,1415.0,1427.5999755859375,1371.1812744140625,4993788
2023-04-11,-0.2737847247190075,1428.9000244140625,1433.3499755859375,1389.0,1406.1500244140625,1350.5791015625,6942255
2023-04-12,-0.48471945198252797,1413.050048828125,1431.5,1400.0,1428.300048828125,1371.853759765625,5831169
2023-04-13,-0.6127789015683649,1409.75,1411.050048828125,1383.0,1389.199951171875,1334.2989501953125,11267238
2023-04-17,-0.9410470070897891,1250.300048828125,1261.1500244140625,1185.300048828125,1258.300048828125,1208.5721435546875,53171705
2023-04-18,-0.7655665328946069,1269.949951171875,1269.949951171875,1253.0999755859375,1259.3499755859375,1209.5806884765625,12430884
2023-04-19,-0.975325676612556,1254.3499755859375,1254.3499755859375,1229.4000244140625,1232.199951171875,1183.5035400390625,11307230
2023-04-20,-0.48819824450765736,1230.699951171875,1237.8499755859375,1221.4000244140625,1223.4000244140625,1175.0513916015625,8621249
2023-04-21,-0.4913006866700016,1228.0999755859375,1233.25,1220.0,1227.3499755859375,1178.8453369140625,8691352
2023-04-24,0.13734879635740072,1228.0,1230.0,1218.0,1226.300048828125,1177.8367919921875,8313774
2023-04-25,0.04068870910850819,1225.949951171875,1235.5,1215.0,1224.9000244140625,1176.4921875,6808576
2023-04-26,0.9952961469534785,1228.0,1233.0,1220.550048828125,1227.550048828125,1179.0374755859375,5680192
2023-04-27,0.5874992176890373,1230.0,1247.800048828125,1225.4000244140625,1246.25,1196.9984130859375,8020704
2023-04-28,0.34909529599826783,1255.699951171875,1259.0,1244.949951171875,1252.75,1203.241455078125,10118277
2023-05-02,-0.4377215410931967,1254.550048828125,1279.75,1254.550048828125,1277.449951171875,1226.96533203125,8886401
2023-05-03,-0.5483056456432678,1266.0,1272.5,1262.0999755859375,1269.1500244140625,1218.9932861328125,5549783
2023-05-04,0.9989962422987446,1268.949951171875,1275.800048828125,1262.5,1273.550048828125,1223.219482421875,4505401
2023-05-05,-0.6295599525328726,1279.0,1279.0,1254.25,1259.0999755859375,1209.340576171875,5373791
2023-05-08,0.1864809296481932,1262.449951171875,1270.300048828125,1255.199951171875,1265.5999755859375,1215.583740234375,5260842
2023-05-09,-0.38626295812427996,1266.0,1272.0,1260.699951171875,1270.699951171875,1220.48193359375,4969897
2023-05-10,0.302060094778426,1276.4000244140625,1276.4000244140625,1259.1500244140625,1263.25,1213.326416015625,6515734
2023-05-11,-0.417846494470723,1270.25,1275.9000244140625,1253.050048828125,1256.0999755859375,1206.458984375,6888461
2023-05-12,-0.0501969401181365,1253.3499755859375,1256.0,1239.050048828125,1245.199951171875,1195.98974609375,8292212
2023-05-15,0.11161482916213572,1249.9000244140625,1268.9000244140625,1245.6500244140625,1258.3499755859375,1208.6202392578125,5534710
2023-05-16,-0.2683679822684181,1265.0,1273.949951171875,1262.75,1264.300048828125,1214.3350830078125,5236469
2023-05-17,-0.23810646077618003,1260.5999755859375,1260.949951171875,1242.449951171875,1246.9000244140625,1197.6226806640625,10465667
2023-05-18,-0.73739628882322,1258.5999755859375,1259.6500244140625,1242.449951171875,1246.0,1196.75830078125,6948732
2023-05-19,-0.5286387913511135,1256.050048828125,1273.300048828125,1252.800048828125,1268.9000244140625,1218.7532958984375,11094136
2023-05-22,-0.1462518841061475,1272.949951171875,1295.5999755859375,1270.25,1292.800048828125,1241.708740234375,7625947
2023-05-23,0.1190471785246498,1299.199951171875,1314.1500244140625,1297.050048828125,1300.050048828125,1248.672119140625,7436031
2023-05-24,0.4639394551049918,1296.300048828125,1305.0,1291.300048828125,1298.6500244140625,1247.32763671875,4824077
2023-05-25,-0.13433436257764697,1294.5,1307.0,1289.25,1304.3499755859375,1252.80224609375,4334121
2023-05-26,0.3329756902996451,1306.0,1323.449951171875,1306.0,1317.449951171875,1265.3843994140625,5521606
2023-05-30,-0.42846768968738613,1315.0,1326.4000244140625,1309.1500244140625,1323.8499755859375,1271.5316162109375,6274719
2023-05-31,-0.4127671900205314,1319.8499755859375,1331.0999755859375,1314.1500244140625,1318.300048828125,1266.2010498046875,17800782
2023-06-01,-0.03903191090406229,1322.550048828125,1329.5,1318.0999755859375,1319.5,1267.3536376953125,4277841
2023-06-02,-0.010437604985781945,1309.0,1312.9000244140625,1296.050048828125,1299.0,1264.4334716796875,10909311
2023-06-05,-0.014518012816552073,1304.0,1309.449951171875,1297.300048828125,1304.5,1269.787109375,5002553
2023-06-06,-0.3435326304897899,1288.5999755859375,1288.5999755859375,1273.0,1279.0,1244.9656982421875,10008100
2023-06-07,0.3141371839398441,1290.5,1294.0,1282.5,1288.949951171875,1254.6507568359375,5397578
2023-06-08,-0.10107695726328529,1286.199951171875,1292.0,1281.0999755859375,1282.800048828125,1248.66455078125,5034942
2023-06-09,0.9948733260389417,1282.5,1282.5,1264.0,1265.949951171875,1232.2628173828125,5339073
2023-06-12,0.6999406127724797,1273.5,1295.699951171875,1273.0,1291.949951171875,1257.5709228515625,4785588
2023-06-13,0.18125481706811114,1299.9000244140625,1306.5,1297.050048828125,1304.8499755859375,1270.1278076171875,4846587
2023-06-14,0.49878571124281734,1306.3499755859375,1306.699951171875,1293.199951171875,1300.4000244140625,1265.796142578125,3457981
2023-06-15,0.313137714023469,1293.949951171875,1293.949951171875,1282.6500244140625,1286.800048828125,1252.55810546875,6161155
2023-06-16,-0.47218491060064277,1287.0,1301.5,1281.050048828125,1291.6500244140625,1257.279052734375,8536287
2023-06-19,-0.9957496171846287,1294.0,1299.5,1287.050048828125,1294.0,1259.5665283203125,4451787
2023-06-20,0.17431643654223686,1294.0,1305.0,1291.0999755859375,1303.4000244140625,1268.71630859375,4009180
2023-06-21,-0.1821620301634539,1299.949951171875,1303.800048828125,1295.0,1299.3499755859375,1264.7740478515625,4041529
2023-06-22,0.20688024343689904,1289.4000244140625,1289.4000244140625,1273.5,1281.550048828125,1247.4478759765625,6676607
2023-06-23,-0.3087683160013209,1276.449951171875,1279.3499755859375,1263.3499755859375,1265.0,1231.338134765625,7239467
2023-06-26,-0.0779284430667758,1270.25,1274.0,1262.25,1270.3499755859375,1236.5457763671875,3403244
2023-06-27,0.2562517987098545,1280.0,1282.0,1274.199951171875,1279.1500244140625,1245.111572265625,3240024
2023-06-28,0.13094012377162775,1290.0,1296.699951171875,1281.4000244140625,1293.3499755859375,1258.9337158203125,5662358
2023-06-30,0.8257038995652692,1308.199951171875,1338.9000244140625,1304.449951171875,1335.5,1299.962158203125,12821692
2023-07-03,-0.6308078266059359,1330.0,1346.0,1328.449951171875,1333.699951171875,1298.2099609375,7732412
2023-07-04,0.02363272587535903,1344.300048828125,1346.0,1331.4000244140625,1345.1500244140625,1309.3553466796875,5797775
2023-07-05,0.4799439989728853,1357.8499755859375,1357.949951171875,1341.0,1347.300048828125,1311.4481201171875,5414936
2023-07-06,-0.9901681494084187,1342.550048828125,1347.449951171875,1337.1500244140625,1343.9000244140625,1308.1385498046875,5963897
2023-07-07,0.6718939994690507,1334.0,1345.800048828125,1325.3499755859375,1330.199951171875,1294.8031005859375,6295647
2023-07-10,0.9913524347357452,1336.550048828125,1341.9000244140625,1319.300048828125,1329.1500244140625,1293.7811279296875,3940315
2023-07-11,0.04816191014833748,1333.449951171875,1350.9000244140625,1327.0,1348.5999755859375,1312.7135009765625,6126128
2023-07-12,-0.48391357609216357,1351.0,1351.9000244140625,1327.0,1333.300048828125,1297.8206787109375,8102770
2023-07-13,-0.05211413267534226,1334.9000244140625,1376.800048828125,1330.8499755859375,1365.0999755859375,1328.7744140625,9977644
2023-07-14,-0.4834512217785232,1380.6500244140625,1430.0,1380.6500244140625,1425.949951171875,1388.0052490234375,12833381
2023-07-17,0.6959445625543594,1425.949951171875,1458.949951171875,1414.300048828125,1422.949951171875,1385.0849609375,11569884
2023-07-18,-0.5092811771764365,1434.0,1477.949951171875,1429.0,1475.199951171875,1435.9447021484375,16743977
2023-07-19,-0.313102566714709,1486.0,1498.800048828125,1460.699951171875,1474.949951171875,1435.7012939453125,13687062
2023-07-20,-0.5998660757823382,1471.0,1471.0,1440.699951171875,1449.5,1410.9285888671875,8347221
2023-07-21,-0.7961676329110019,1320.199951171875,1350.0,1305.0,1331.5999755859375,1296.1658935546875,45548305
2023-07-24,0.2674017885699868,1341.0,1349.9000244140625,1334.25,1336.5999755859375,1301.0328369140625,8859789
2023-07-25,0.5038638498517685,1337.0,1342.8499755859375,1324.25,1334.5999755859375,1299.0860595703125,6801982
2023-07-26,0.9855932430364192,1343.0,1350.0,1339.4000244140625,1348.8499755859375,1312.956787109375,5528885
2023-07-27,-0.03928252315381542,1358.5999755859375,1363.800048828125,1347.050048828125,1353.1500244140625,1317.142578125,9191861
2023-07-28,0.32644620537757874,1353.8499755859375,1363.8499755859375,1336.0,1340.5,1304.8291015625,6122735
2023-07-31,-0.06549346423707902,1348.75,1357.5,1333.25,1355.699951171875,1319.62451171875,7902180
2023-08-01,0.614991158246994,1362.0,1369.0,1357.0,1365.199951171875,1328.871826171875,6064652
2023-08-02,-0.5492567510227673,1369.300048828125,1371.949951171875,1348.449951171875,1356.8499755859375,1320.7440185546875,7419145
2023-08-03,-0.39695189909876455,1350.0,1366.550048828125,1349.0,1364.300048828125,1327.995849609375,6503741
2023-08-04,-0.026308545624488033,1368.9000244140625,1385.9000244140625,1362.0,1378.3499755859375,1341.671875,5712345
2023-08-07,0.3164978636066533,1387.9000244140625,1395.0,1377.0,1393.0,1355.93212890625,3729093
2023-08-08,-0.5660694844458097,1392.8499755859375,1393.550048828125,1384.4000244140625,1390.199951171875,1353.20654296875,4161877
2023-08-09,0.5006509821022129,1384.0,1396.0,1382.5,1394.4000244140625,1357.2947998046875,4090828
2023-08-10,0.6602197061195815,1391.5999755859375,1395.800048828125,1385.5999755859375,1389.0999755859375,1352.1357421875,3873025
2023-08-11,0.13356612937059253,1392.0,1396.8499755859375,1367.050048828125,1371.8499755859375,1335.3448486328125,5783517
2023-08-14,0.13789530980866402,1371.8499755859375,1395.0,1365.5999755859375,1393.550048828125,1356.467529296875,4304135
2023-08-16,-0.2549947129030313,1410.800048828125,1419.949951171875,1405.4000244140625,1418.5,1380.7535400390625,7735313
2023-08-17,-0.9739421170670539,1420.0,1420.0,1406.0,1411.550048828125,1373.988525390625,5618346
2023-08-18,-0.9911500198456148,1403.699951171875,1408.699951171875,1386.1500244140625,1388.800048828125,1351.8438720703125,5134103
